,sc_id,sc_feed_id,sc_first_name,sc_last_name,sc_team_id,sc_price,sc_team,sc_position,sc_long_team,fanfooty_player_id,fanfooty_afl_player_id,fanfooty_first_name,fanfooty_surname,fanfooty_team,fanfooty_status,fanfooty_number,fanfooty_birth_date,fanfooty_height,fanfooty_weight,fanfooty_state_of_origin,fanfooty_recruited_from,fanfooty_games,fanfooty_goals,short_team
131,132,1006094,Sam,Walsh,3,471900,CAR,MID,Carlton,49003,1006094.0,Sam,Walsh,Carlton,senior,18.0,2000-07-02,184.0,80.0,VIC,Geelong Falcons,22.0,6.0,CAR
132,133,993832,Jacob,Weitering,3,383700,CAR,DEF,Carlton,46001,993832.0,Jacob,Weitering,Carlton,senior,23.0,1997-11-23,196.0,98.0,VIC,Dandenong Stingrays,76.0,10.0,CAR
133,134,998167,Tom,Williamson,3,146300,CAR,DEF,Carlton,47088,998167.0,Tom,Williamson,Carlton,senior,31.0,1998-12-12,190.0,85.0,VIC,North Ballarat Rebels,17.0,1.0,CAR
134,135,291776,Taylor,Adams,4,525100,COL,MID,Collingwood,42249,291776.0,Taylor,Adams,Collingwood,senior,13.0,1993-09-20,181.0,83.0,VIC,Geelong Falcons,130.0,48.0,COL
135,136,1005013,Flynn,Appleby,4,222900,COL,DEF,Collingwood,48229,1005013.0,Flynn,Appleby,Collingwood,senior,31.0,1999-01-21,187.0,86.0,VIC,GWV Rebels,10.0,0.0,COL
136,137,271001,Dayne,Beams,4,441700,COL,MID,Collingwood,40073,271001.0,Dayne,Beams,Collingwood,senior,11.0,1990-02-12,187.0,88.0,QLD,Southport,176.0,172.0,COL
137,138,1009186,Trent,Bianco,4,117300,COL,DEF MID,Collingwood,49949,1009186.0,Trent,Bianco,Collingwood,senior,34.0,2001-01-20,178.0,70.0,VIC,Oakleigh Chargers,,,COL
138,139,1008288,Atu,Bosenavulagi,4,123900,COL,FWD,Collingwood,49102,1008288.0,Atu,Bosenvulagi,Collingwood,senior,40.0,2000-09-17,180.0,82.0,VIC,Oakleigh Chargers,,,COL
139,140,293035,Tim,Broomhead,4,242200,COL,FWD MID,Collingwood,43044,293035.0,Tim,Broomhead,Collingwood,senior,29.0,1994-03-22,182.0,84.0,SA,Port Adelaide,36.0,27.0,COL
140,141,1002770,Callum L.,Brown,4,370900,COL,FWD,Collingwood,47038,1002770.0,Callum,Brown,Collingwood,senior,17.0,1998-04-27,178.0,77.0,VIC,Eastern Ranges,33.0,13.0,COL
141,142,1008171,Tyler,Brown,4,123900,COL,MID,Collingwood,48219,1008171.0,Tyler,Brown,Collingwood,senior,6.0,1999-12-09,188.0,77.0,VIC,Eastern Ranges,0.0,0.0,COL
142,143,990291,Darcy,Cameron,4,123900,COL,RUC FWD,Collingwood,47079,990291.0,Darcy,Cameron,Collingwood,senior,14.0,1995-07-18,205.0,103.0,WA,Claremont,1.0,0.0,COL
143,144,998647,Mason,Cox,4,293600,COL,FWD,Collingwood,45190,998647.0,Mason,Cox,Collingwood,senior,46.0,1991-03-14,211.0,105.0,,Oklahoma State,58.0,71.0,COL
144,145,293871,Jack,Crisp,4,482800,COL,DEF,Collingwood,42350,293871.0,Jack,Crisp,Collingwood,senior,25.0,1993-10-02,190.0,90.0,VIC,Murray Bushrangers,132.0,47.0,COL
145,146,1005054,Josh,Daicos,4,259000,COL,MID,Collingwood,47039,1005054.0,Josh,Daicos,Collingwood,senior,26.0,1998-11-26,178.0,76.0,VIC,Oakleigh Chargers,17.0,7.0,COL
146,147,994185,Jordan,De Goey,4,473800,COL,FWD,Collingwood,45015,994185.0,Jordan,De Goey,Collingwood,senior,2.0,1996-03-15,188.0,92.0,VIC,Oakleigh Chargers,87.0,118.0,COL
147,148,293801,Jamie,Elliott,4,380500,COL,FWD,Collingwood,42303,293801.0,Jamie,Elliott,Collingwood,senior,5.0,1992-08-21,178.0,81.0,VIC,Murray Bushrangers,103.0,161.0,COL
148,149,270861,Levi,Greenwood,4,355300,COL,DEF,Collingwood,39642,270861.0,Levi,Greenwood,Collingwood,senior,19.0,1989-02-19,181.0,87.0,SA,Port Adelaide Magpies,151.0,56.0,COL
149,150,293957,Brodie,Grundy,4,705900,COL,RUC,Collingwood,43007,293957.0,Brodie,Grundy,Collingwood,senior,4.0,1994-04-15,203.0,100.0,SA,Sturt,130.0,43.0,COL
150,151,291720,Will,Hoskin-Elliott,4,382000,COL,FWD,Collingwood,42240,291720.0,Will,Hoskin-Elliott,Collingwood,senior,32.0,1993-09-02,186.0,82.0,VIC,Western Jets,117.0,120.0,COL
151,152,291313,Jeremy,Howe,4,431900,COL,DEF,Collingwood,42112,291313.0,Jeremy,Howe,Collingwood,senior,38.0,1990-06-29,190.0,86.0,TAS,Hobart,181.0,88.0,COL
152,153,1013974,Mark,Keane,4,123900,COL,DEF,Collingwood,49137,1013974.0,Mark,Keane,Collingwood,rookie,47.0,2000-03-17,194.0,92.0,,County Cork,,,COL
153,154,1008285,Will,Kelly,4,123900,COL,FWD,Collingwood,49037,1008285.0,Will,Kelly,Collingwood,senior,27.0,2000-08-16,194.0,84.0,VIC,Oakleigh Chargers,,,COL
154,155,295444,Tom,Langdon,4,405500,COL,DEF,Collingwood,44073,295444.0,Tom,Langdon,Collingwood,senior,8.0,1994-06-09,190.0,85.0,VIC,Sandringham Dragons,89.0,3.0,COL
155,156,1000960,Max,Lynch,4,123900,COL,RUC,Collingwood,47047,1000960.0,Max,Lynch,Collingwood,rookie,45.0,1998-09-12,200.0,99.0,VIC,Murray Bushrangers,0.0,0.0,COL
156,157,1010841,Jack,Madgen,4,235700,COL,DEF,Collingwood,48237,1010841.0,Jack,Madgen,Collingwood,rookie,44.0,1993-04-25,192.0,98.0,SA,Barossa District,8.0,0.0,COL
157,158,992010,Brayden,Maynard,4,433900,COL,DEF,Collingwood,45048,992010.0,Brayden,Maynard,Collingwood,senior,37.0,1996-09-20,189.0,90.0,VIC,Sandringham Dragons,95.0,15.0,COL
158,159,280416,Chris,Mayne,4,406700,COL,MID,Collingwood,39633,280416.0,Chris,Mayne,Collingwood,senior,16.0,1988-11-02,188.0,84.0,WA,Perth,214.0,205.0,COL
159,160,291849,Brody,Mihocek,4,390000,COL,FWD,Collingwood,42259,291849.0,Brody,Mihocek,Collingwood,senior,41.0,1993-02-04,192.0,97.0,TAS,Burnie,38.0,65.0,COL
160,161,298288,Darcy,Moore,4,405800,COL,DEF,Collingwood,45008,298288.0,Darcy,Moore,Collingwood,senior,30.0,1996-01-25,203.0,100.0,VIC,Oakleigh Chargers,69.0,61.0,COL
161,162,1005107,Nathan,Murphy,4,123900,COL,DEF,Collingwood,48217,1005107.0,Nathan,Murphy,Collingwood,senior,28.0,1999-12-15,190.0,85.0,VIC,Sandringham Dragons,2.0,0.0,COL
162,163,1000072,John,Noble,4,215400,COL,DEF,Collingwood,49145,1000072.0,John,Noble,Collingwood,senior,9.0,1997-03-25,180.0,72.0,,,3.0,0.0,COL
163,164,260257,Scott,Pendlebury,4,566500,COL,MID,Collingwood,2032,260257.0,Scott,Pendlebury,Collingwood,senior,10.0,1988-01-07,191.0,90.0,VIC,Gippsland Power,298.0,177.0,COL
164,165,996487,Tom,Phillips,4,450500,COL,MID,Collingwood,46060,996487.0,Tom,Phillips,Collingwood,senior,21.0,1996-05-07,187.0,79.0,VIC,Oakleigh Chargers,72.0,39.0,COL
165,166,1008089,Isaac,Quaynor,4,261700,COL,DEF,Collingwood,49018,1008089.0,Isaac,Quaynor,Collingwood,senior,3.0,2000-01-15,180.0,83.0,VIC,Oakleigh Chargers,4.0,0.0,COL
166,167,1015793,Jay,Rantall,4,117300,COL,MID,Collingwood,49944,1015793.0,Jay,Rantall,Collingwood,senior,35.0,2001-06-10,184.0,82.0,VIC,GWV Rebels,,,COL
167,168,240232,Ben,Reid,4,317700,COL,FWD,Collingwood,39501,240232.0,Ben,Reid,Collingwood,senior,20.0,1989-04-29,196.0,98.0,VIC,Murray,148.0,69.0,COL
168,169,280012,Jordan,Roughead,4,352200,COL,DEF,Collingwood,40032,280012.0,Jordan,Roughead,Collingwood,senior,23.0,1990-11-03,200.0,101.0,VIC,North Ballarat Rebels,159.0,35.0,COL
169,170,1009383,Trey,Ruscoe,4,117300,COL,DEF MID,Collingwood,49959,1009383.0,Trey,Ruscoe,Collingwood,senior,39.0,2001-11-03,190.0,90.0,WA,East Fremantle,,,COL
170,171,295012,Matthew,Scharenberg,4,273700,COL,DEF,Collingwood,44011,295012.0,Matthew,Scharenberg,Collingwood,senior,12.0,1995-09-18,191.0,93.0,SA,Glenelg,38.0,0.0,COL
171,172,280965,Steele,Sidebottom,4,512000,COL,MID,Collingwood,40008,280965.0,Steele,Sidebottom,Collingwood,senior,22.0,1991-01-02,184.0,85.0,VIC,Murray Bushrangers,231.0,160.0,COL
172,173,1003029,Brayden,Sier,4,242700,COL,MID,Collingwood,46083,1003029.0,Brayden,Sier,Collingwood,senior,36.0,1997-12-12,191.0,88.0,VIC,Northern Knights,18.0,4.0,COL
173,174,1002240,Jaidyn,Stephenson,4,436200,COL,FWD,Collingwood,48159,1002240.0,Jaidyn,Stephenson,Collingwood,senior,1.0,1999-01-15,188.0,78.0,VIC,Eastern Ranges,38.0,59.0,COL
174,175,290289,Josh,Thomas,4,338600,COL,FWD,Collingwood,41062,290289.0,Josh,Thomas,Collingwood,senior,24.0,1991-10-01,178.0,78.0,QLD,Gold Coast,87.0,83.0,COL
175,176,1013975,Anton,Tohill,4,123900,COL,FWD,Collingwood,49136,1013975.0,Anton,Tohill,Collingwood,rookie,43.0,1999-12-14,191.0,85.0,,County Derry,,,COL
176,177,291790,Adam,Treloar,4,615800,COL,MID,Collingwood,42232,291790.0,Adam,Treloar,Collingwood,senior,7.0,1993-03-09,182.0,89.0,VIC,Noble Park,161.0,96.0,COL
177,178,250290,Travis,Varcoe,4,319400,COL,FWD,Collingwood,2040,250290.0,Travis,Varcoe,Collingwood,senior,18.0,1988-04-10,180.0,84.0,SA,Central District,220.0,170.0,COL
178,179,1001448,Rupert,Wills,4,337900,COL,MID,Collingwood,46098,1001448.0,Rupert,Wills,Collingwood,senior,33.0,1993-05-20,192.0,88.0,VIC,Collingwood VFL,13.0,1.0,COL
179,180,993797,Thomas,Wilson,4,102400,COL,FWD,Collingwood,49982,993797.0,Thomas,Wilson,Collingwood,rookie,48.0,1997-06-24,187.0,68.0,VIC,Sydney Kings,,,COL
180,181,295599,Patrick,Ambrose,5,275200,ESS,DEF,Essendon,44124,295599.0,Patrick,Ambrose,Essendon,senior,29.0,1991-09-01,191.0,92.0,VIC,Old Xaverians,86.0,23.0,ESS
181,182,1005721,Josh,Begley,5,289200,ESS,FWD,Essendon,47066,1005721.0,Josh,Begley,Essendon,senior,16.0,1998-07-03,188.0,97.0,VIC,Eastern Ranges,16.0,14.0,ESS
182,183,261320,Tom,Bellchambers,5,460500,ESS,RUC,Essendon,39690,261320.0,Tom,Bellchambers,Essendon,senior,2.0,1989-07-09,202.0,108.0,TAS,Tassie Mariners,128.0,76.0,ESS
183,184,1011954,Nick,Bryan,5,117300,ESS,RUC,Essendon,49942,1011954.0,Nick,Bryan,Essendon,senior,24.0,2001-10-22,202.0,87.0,VIC,Oakleigh Chargers,,,ESS
184,185,1009223,Ned,Cahill,5,117300,ESS,MID FWD,Essendon,49960,1009223.0,Ned,Cahill,Essendon,senior,28.0,2001-01-11,178.0,77.0,VIC,Dandenong Stingrays,,,ESS
185,186,998109,Dylan,Clarke,5,352000,ESS,MID,Essendon,47020,998109.0,Dylan,Clarke,Essendon,senior,37.0,1998-09-06,187.0,87.0,VIC,Eastern Ranges,12.0,0.0,ESS
186,187,297406,Tom,Cutler,5,296500,ESS,MID,Essendon,44059,297406.0,Tom,Cutler,Essendon,senior,12.0,1995-02-20,192.0,92.0,VIC,Oakleigh Chargers,66.0,32.0,ESS
187,188,294518,Joe,Daniher,5,270400,ESS,FWD,Essendon,43009,294518.0,Joe,Daniher,Essendon,senior,6.0,1994-03-04,200.0,99.0,VIC,Calder Cannons,104.0,188.0,ESS
188,189,1005577,Sam,Draper,5,123900,ESS,RUC,Essendon,47098,1005577.0,Sam,Draper,Essendon,rookie,38.0,1998-09-28,203.0,107.0,SA,South Adelaide,0.0,0.0,ESS
189,190,296334,Orazio,Fantasia,5,314200,ESS,FWD,Essendon,44065,296334.0,Orazio,Fantasia,Essendon,senior,13.0,1995-09-14,178.0,77.0,SA,Norwood,74.0,109.0,ESS
190,191,990816,Aaron,Francis,5,352300,ESS,DEF,Essendon,46006,990816.0,Aaron,Francis,Essendon,senior,10.0,1997-08-10,192.0,90.0,SA,West Adelaide,26.0,6.0,ESS
191,192,297438,Martin,Gleeson,5,387400,ESS,DEF,Essendon,43109,297438.0,Martin,Gleeson,Essendon,senior,8.0,1994-08-25,191.0,86.0,VIC,North Ballarat Rebels,78.0,5.0,ESS
192,193,1011864,Noah,Gown,5,123900,ESS,FWD,Essendon,49052,1011864.0,Noah,Gown,Essendon,senior,32.0,2000-02-01,194.0,91.0,VIC,Gippsland Power,,,ESS
193,194,996232,Matt,Guelfi,5,304700,ESS,MID,Essendon,47041,996232.0,Matt,Guelfi,Essendon,senior,35.0,1997-08-14,184.0,85.0,WA,Claremont,32.0,8.0,ESS
194,195,1008190,Brayden,Ham,5,217500,ESS,FWD MID,Essendon,49099,1008190.0,Brayden,Ham,Essendon,senior,33.0,1999-04-25,181.0,70.0,VIC,Geelong Falcons,4.0,3.0,ESS
195,196,290629,Dyson,Heppell,5,514300,ESS,MID,Essendon,42022,290629.0,Dyson,Heppell,Essendon,senior,21.0,1992-05-14,189.0,84.0,VIC,Gippsland Power,168.0,59.0,ESS
196,197,298407,Mitchell,Hibberd,5,114400,ESS,MID,Essendon,46024,298407.0,Mitchell,Hibberd,Essendon,rookie,46.0,1996-09-23,191.0,90.0,TAS,Clarence,4.0,0.0,ESS
197,198,270588,Cale,Hooker,5,438300,ESS,DEF,Essendon,39630,270588.0,Cale,Hooker,Essendon,senior,26.0,1988-10-13,198.0,103.0,WA,East Fremantle,192.0,86.0,ESS
198,199,270935,Michael,Hurley,5,432900,ESS,DEF,Essendon,40005,270935.0,Michael,Hurley,Essendon,senior,18.0,1990-06-01,192.0,94.0,VIC,Northern Knights,178.0,108.0,ESS
199,200,1006506,Lachlan,Johnson,5,117300,ESS,MID FWD,Essendon,49967,1006506.0,Lachlan,Johnson,Essendon,senior,36.0,2001-08-07,175.0,79.0,VIC,Oakleigh Chargers,,,ESS
200,201,1011755,Harrison,Jones,5,117300,ESS,FWD,Essendon,49934,1011755.0,Harrison,Jones,Essendon,senior,23.0,2001-02-25,194.0,75.0,VIC,Calder Cannons,,,ESS
201,202,298630,Kyle,Langford,5,399900,ESS,FWD MID,Essendon,45014,298630.0,Kyle,Langford,Essendon,senior,4.0,1996-12-01,191.0,87.0,VIC,Northern Knights,64.0,43.0,ESS
202,203,298280,Jayden,Laverde,5,364400,ESS,FWD,Essendon,45011,298280.0,Jayden,Laverde,Essendon,senior,15.0,1996-04-12,191.0,91.0,VIC,Western Jets,39.0,29.0,ESS
203,204,1018969,Cian,McBride,5,102400,ESS,DEF,Essendon,49901,1018969.0,Cian,McBride,Essendon,rookie,41.0,2001-04-19,195.0,84.0,,County Meath (Ireland),,,ESS
204,205,294092,Anthony,McDonald-Tipungwuti,5,409500,ESS,FWD,Essendon,43083,294092.0,Anthony,McDonald-Tipungwuti,Essendon,senior,43.0,1993-04-22,171.0,77.0,NT,Gippsland Power,88.0,98.0,ESS
205,206,998102,Andrew,McGrath,5,399400,ESS,MID,Essendon,47003,998102.0,Andrew,McGrath,Essendon,senior,1.0,1998-06-02,178.0,83.0,VIC,Sandringham Dragons,63.0,14.0,ESS
206,207,997846,Conor,McKenna,5,433600,ESS,DEF,Essendon,45191,997846.0,Conor,McKenna,Essendon,senior,45.0,1996-03-28,184.0,88.0,,County Tyrone,72.0,19.0,ESS
207,208,280038,Shaun,McKernan,5,363800,ESS,FWD,Essendon,40016,280038.0,Shaun,McKernan,Essendon,senior,44.0,1990-09-01,196.0,100.0,VIC,Calder Cannons,77.0,67.0,ESS
208,209,1019156,Ross,McQuillan,5,102400,ESS,DEF FWD,Essendon,49902,1019156.0,Ross,McQuillan,Essendon,rookie,39.0,1999-01-18,186.0,79.0,,County Armagh (Ireland),,,ESS
209,210,992016,Zach,Merrett,5,573600,ESS,MID,Essendon,44027,992016.0,Zach,Merrett,Essendon,senior,7.0,1995-10-03,180.0,83.0,VIC,Sandringham Dragons,125.0,44.0,ESS
210,211,1006097,Irving,Mosquito,5,123900,ESS,FWD,Essendon,49075,1006097.0,Irving,Mosquito,Essendon,senior,22.0,2000-08-24,176.0,72.0,WA,Gippsland Power,,,ESS
211,212,998212,Kobe,Mutch,5,207400,ESS,MID,Essendon,47012,998212.0,Kobe,Mutch,Essendon,senior,19.0,1998-03-18,187.0,88.0,VIC,Bendigo Pioneers,4.0,1.0,ESS
212,213,993817,Darcy,Parish,5,465400,ESS,FWD MID,Essendon,46004,993817.0,Darcy,Parish,Essendon,senior,3.0,1997-07-25,181.0,77.0,VIC,Geelong Falcons,75.0,30.0,ESS
213,214,294068,Andrew,Phillips,5,403100,ESS,RUC,Essendon,42168,294068.0,Andrew,Phillips,Essendon,senior,34.0,1991-07-03,201.0,98.0,TAS,Clarence,41.0,15.0,ESS
214,215,997078,Mason,Redman,5,379800,ESS,DEF,Essendon,46077,997078.0,Mason,Redman,Essendon,senior,27.0,1997-08-26,187.0,87.0,SA,Glenelg,24.0,1.0,ESS
215,216,1001026,Jordan,Ridley,5,322600,ESS,DEF,Essendon,47064,1001026.0,Jordan,Ridley,Essendon,senior,14.0,1998-10-20,192.0,91.0,VIC,Oakleigh Chargers,9.0,0.0,ESS
216,217,295461,Adam,Saad,5,443500,ESS,DEF,Essendon,45166,295461.0,Adam,Saad,Essendon,senior,42.0,1994-07-23,178.0,78.0,VIC,Coburg,91.0,4.0,ESS
217,218,291783,Dylan,Shiel,5,529100,ESS,MID,Essendon,42209,291783.0,Dylan,Shiel,Essendon,senior,9.0,1993-03-09,182.0,83.0,NSW,Edithvale-Aspinvale,155.0,73.0,ESS
218,219,291771,Devon,Smith,5,335800,ESS,FWD MID,Essendon,42246,291771.0,Devon,Smith,Essendon,senior,5.0,1993-05-20,174.0,77.0,VIC,Geelong Falcons,137.0,119.0,ESS
219,220,990606,William,Snelling,5,321800,ESS,FWD,Essendon,46037,990606.0,Will,Snelling,Essendon,rookie,40.0,1997-08-06,175.0,70.0,SA,West Adelaide,4.0,4.0,ESS
220,221,294654,James,Stewart,5,293000,ESS,FWD,Essendon,43058,294654.0,James,Stewart,Essendon,senior,17.0,1994-03-04,199.0,96.0,VIC,Sandringham Dragons,45.0,55.0,ESS
221,222,293884,Jake,Stringer,5,384600,ESS,FWD,Essendon,43012,293884.0,Jake,Stringer,Essendon,senior,25.0,1994-04-25,192.0,95.0,VIC,Bendigo Pioneers,126.0,223.0,ESS
222,223,291891,Jacob,Townsend,5,222900,ESS,FWD,Essendon,42212,291891.0,Jacob,Townsend,Essendon,rookie,20.0,1993-06-20,187.0,88.0,NSW,Leeton,48.0,32.0,ESS
223,224,270951,David,Zaharakis,5,428700,ESS,MID,Essendon,40031,270951.0,David,Zaharakis,Essendon,senior,11.0,1990-02-21,180.0,79.0,VIC,Northern Knights,207.0,125.0,ESS
224,225,1004034,Brandon,Zerk-Thatcher,5,189000,ESS,DEF,Essendon,48076,1004034.0,Brandon,Zerk-Thatcher,Essendon,senior,30.0,1998-08-25,195.0,86.0,SA,Sturt,1.0,0.0,ESS
225,226,296294,Blake,Acres,6,384400,FRE,FWD MID,Fremantle,44013,296294.0,Blake,Acres,Fremantle,senior,9.0,1995-10-07,191.0,90.0,WA,West Perth ,75.0,29.0,FRE
226,227,295067,James,Aish,6,353000,FRE,DEF,Fremantle,44004,295067.0,James,Aish,Fremantle,senior,11.0,1995-11-08,183.0,80.0,SA,Norwood,81.0,23.0,FRE
227,228,998180,Bailey,Banfield,6,266700,FRE,FWD,Fremantle,48228,998180.0,Bailey,Banfield,Fremantle,senior,41.0,1998-02-26,190.0,92.0,WA,Claremont,27.0,7.0,FRE
228,229,296371,Brett,Bewley,6,252700,FRE,FWD,Fremantle,49089,296371.0,Brett,Bewley,Fremantle,senior,34.0,1995-04-14,185.0,87.0,VIC,Williamstown,7.0,1.0,FRE
229,230,298450,Connor,Blakely,6,411500,FRE,DEF,Fremantle,45030,298450.0,Connor,Blakely,Fremantle,senior,19.0,1996-03-02,188.0,90.0,WA,Swan Districts,60.0,2.0,FRE
230,231,1002232,Andrew,Brayshaw,6,382800,FRE,FWD MID,Fremantle,48008,1002232.0,Andrew,Brayshaw,Fremantle,senior,8.0,1999-11-08,184.0,84.0,VIC,Sandringham Dragons,39.0,12.0,FRE
231,232,1017984,Isaiah,Butters,6,102400,FRE,FWD,Fremantle,49983,1017984.0,Isaiah,Butters,Fremantle,rookie,38.0,2001-09-16,182.0,69.0,WA,Claremont,,,FRE
232,233,1006151,Jason,Carter,6,141200,FRE,DEF,Fremantle,49135,1006151.0,Jason,Carter,Fremantle,rookie,35.0,2000-01-11,185.0,76.0,WA,Dockers Academy,2.0,0.0,FRE
233,234,1002239,Adam,Cerra,6,338900,FRE,DEF,Fremantle,48003,1002239.0,Adam,Cerra,Fremantle,senior,5.0,1999-10-07,188.0,84.0,VIC,Eastern Ranges,41.0,9.0,FRE
234,235,280988,Travis,Colyer,6,292200,FRE,FWD,Fremantle,41036,280988.0,Travis,Colyer,Fremantle,senior,33.0,1991-08-24,175.0,77.0,WA,Claremont,97.0,59.0,FRE
235,236,290823,Reece,Conca,6,372000,FRE,MID,Fremantle,42035,290823.0,Reece,Conca,Fremantle,senior,6.0,1992-08-12,181.0,84.0,WA,Perth,126.0,25.0,FRE
236,237,997033,Brennan,Cox,6,305500,FRE,FWD,Fremantle,47065,997033.0,Brennan,Cox,Fremantle,senior,36.0,1998-08-13,195.0,99.0,SA,Woodville-West Torrens,34.0,27.0,FRE
237,238,1002353,Mitchell,Crowden,6,272800,FRE,FWD,Fremantle,48068,1002353.0,Mitch,Crowden,Fremantle,senior,12.0,1999-04-28,176.0,84.0,SA,Sturt,14.0,4.0,FRE
238,239,998145,Sean,Darcy,6,402800,FRE,RUC,Fremantle,47075,998145.0,Sean,Darcy,Fremantle,senior,4.0,1998-06-12,202.0,113.0,VIC,Geelong Falcons,26.0,7.0,FRE
239,240,1002372,Hugh,Dixon,6,171100,FRE,FWD,Fremantle,48044,1002372.0,Hugh,Dixon,Fremantle,senior,17.0,1999-02-26,196.0,96.0,TAS,Kingborough Tigers,1.0,1.0,FRE
240,241,998115,Taylin,Duman,6,336300,FRE,DEF,Fremantle,47099,998115.0,Taylin,Duman,Fremantle,senior,44.0,1998-04-18,193.0,83.0,VIC,Oakleigh Chargers,24.0,1.0,FRE
241,242,999321,Minairo,Frederick,6,117300,FRE,FWD,Fremantle,49965,999321.0,Minairo,Frederick,Fremantle,senior,43.0,2000-05-17,179.0,64.0,SA,Woodville-West Torrens,,,FRE
242,243,291570,Nat,Fyfe,6,651600,FRE,MID,Fremantle,41049,291570.0,Nat,Fyfe,Fremantle,senior,7.0,1991-09-18,192.0,96.0,WA,Claremont,172.0,148.0,FRE
243,244,1002354,Stefan,Giro,6,215900,FRE,MID,Fremantle,48058,1002354.0,Stefan,Giro,Fremantle,senior,42.0,1999-03-10,175.0,77.0,SA,Norwood,10.0,3.0,FRE
244,245,295222,Joel,Hamling,6,342400,FRE,DEF,Fremantle,42325,295222.0,Joel,Hamling,Fremantle,senior,21.0,1993-04-09,194.0,92.0,WA,Claremont,84.0,0.0,FRE
245,246,1005988,Liam,Henry,6,171300,FRE,MID FWD,Fremantle,49913,1005988.0,Liam,Henry,Fremantle,senior,31.0,2001-08-28,179.0,67.0,WA,Claremont,,,FRE
246,247,280336,Stephen,Hill,6,190600,FRE,DEF FWD,Fremantle,40017,280336.0,Stephen,Hill,Fremantle,senior,32.0,1990-05-01,183.0,82.0,WA,West Perth,205.0,110.0,FRE
247,248,296324,Jesse,Hogan,6,327600,FRE,FWD,Fremantle,43096,296324.0,Jesse,Hogan,Fremantle,senior,1.0,1995-02-12,195.0,99.0,WA,Claremont,83.0,165.0,FRE
248,249,996580,Ethan,Hughes,6,364100,FRE,DEF,Fremantle,45157,996580.0,Ethan,Hughes,Fremantle,senior,15.0,1994-12-07,188.0,89.0,WA,Swan Districts,50.0,4.0,FRE
249,250,990740,Rory,Lobb,6,472800,FRE,RUC,Fremantle,44034,990740.0,Rory,Lobb,Fremantle,senior,37.0,1993-02-09,206.0,106.0,WA,Swan Districts,88.0,74.0,FRE
250,251,997933,Griffin,Logue,6,339900,FRE,DEF,Fremantle,47046,997933.0,Griffin,Logue,Fremantle,senior,2.0,1998-04-13,193.0,101.0,WA,Swan Districts,23.0,1.0,FRE
251,252,290817,Brandon,Matera,6,342900,FRE,FWD,Fremantle,41171,290817.0,Brandon,Matera,Fremantle,senior,3.0,1992-03-11,175.0,76.0,WA,South Fremantle,139.0,167.0,FRE
252,253,995192,Cam,McCarthy,6,289200,FRE,FWD,Fremantle,44016,995192.0,Cameron,McCarthy,Fremantle,senior,23.0,1995-04-01,192.0,92.0,WA,South Fremantle,69.0,99.0,FRE
253,254,1000980,Lloyd,Meek,6,123900,FRE,RUC,Fremantle,48136,1000980.0,Lloyd,Meek,Fremantle,senior,30.0,1998-04-22,203.0,111.0,VIC,GWV Rebels,0.0,0.0,FRE
254,255,240052,David,Mundy,6,483500,FRE,MID,Fremantle,1539,240052.0,David,Mundy,Fremantle,senior,16.0,1985-07-20,193.0,94.0,VIC,Murray Bushrangers,315.0,137.0,FRE
255,256,1003132,Tom,North,6,102400,FRE,MID,Fremantle,48154,1003132.0,Tom,North,Fremantle,rookie,24.0,1999-02-14,183.0,84.0,VIC,Eastern Ranges,0.0,0.0,FRE
256,257,1005831,Dillon,O'Reilly,6,123900,FRE,DEF,Fremantle,49985,1005831.0,Dillon,O'Reilly,Fremantle,rookie,46.0,2000-06-02,193.0,79.0,WA,East Fremantle,,,FRE
257,258,298409,Alex,Pearce,6,297700,FRE,DEF,Fremantle,44084,298409.0,Alex,Pearce,Fremantle,senior,25.0,1995-06-09,201.0,101.0,TAS,Devonport,53.0,3.0,FRE
258,259,1007854,Jarvis,Pina,6,120400,FRE,DEF MID,Fremantle,49973,1007854.0,Jarvis,Pina,Fremantle,rookie,47.0,2000-10-30,176.0,71.0,WA,Peel Thunder,,,FRE
259,260,998659,Luke,Ryan,6,520400,FRE,DEF,Fremantle,47025,998659.0,Luke,Ryan,Fremantle,senior,13.0,1996-02-06,187.0,92.0,VIC,Coburg,49.0,3.0,FRE
260,261,1000860,Lachlan,Schultz,6,208800,FRE,FWD,Fremantle,49088,1000860.0,Lachlan,Schulz,Fremantle,senior,28.0,1997-11-30,178.0,78.0,VIC,Williamstown,7.0,4.0,FRE
261,262,1009420,Caleb,Serong,6,175800,FRE,MID,Fremantle,49912,1009420.0,Caleb,Serong,Fremantle,senior,22.0,2001-02-09,178.0,83.0,VIC,Gippsland Power,,,FRE
262,263,1013611,Sam,Sturt,6,123900,FRE,FWD,Fremantle,49051,1013611.0,Sam,Sturt,Fremantle,senior,27.0,2000-05-12,189.0,72.0,VIC,Dandenong Stingrays,,,FRE
263,264,992059,Sam,Switkowski,6,353000,FRE,FWD,Fremantle,48224,992059.0,Samuel,Switkowski,Fremantle,senior,39.0,1996-11-20,179.0,74.0,VIC,Box Hill Hawks,20.0,7.0,FRE
264,265,293854,Matt,Taberner,6,426600,FRE,FWD,Fremantle,43123,293854.0,Matt,Taberner,Fremantle,senior,20.0,1993-06-17,198.0,99.0,VIC,Murray Bushrangers,71.0,75.0,FRE
